1,clientid,error
1107,10,[]
1108,10,[]
1109,10,[]
1110,10,[]
1111,10,[]
1112,10,[]
1113,11,[]
1114,11,[]
1115,11,[]
1116,11,[]
1117,11,[]
1118,11,[]
1119,11,[]
1120,11,[]
1121,11,[]
1122,11,[]
1123,11,[]
1124,11,[]
1125,11,[]
1126,11,[]
1127,11,[]
1128,11,[]
1129,11,[]
1130,11,[]
1131,11,[]
1132,11,[]
1133,11,[]
1134,11,[]
1135,11,[]
1136,11,[]
1137,11,[]
1138,11,[]
1139,11,[]
1140,11,[]
1141,11,[]
1142,11,[]
1143,11,[]
1144,11,[]
1145,11,[]
1146,11,[]
1147,11,[]
1148,11,[]
1149,11,[]
1150,11,[]
1151,11,[]
1152,11,[]
1153,11,[]
1154,11,[]
1155,11,[]
1156,11,[]
1157,11,[]
1158,11,[]
1159,11,[]
1160,11,[]
1161,11,[]
1162,11,[]
1163,11,[]
1164,11,[]
1165,11,[]
1166,11,[]
1167,11,[]
1168,11,[]
1169,11,[]
1170,11,[]
1171,11,[]
1172,11,[]
1173,11,[]
1174,11,[]
1175,11,[]
1176,11,[]
1177,11,[]
1178,11,[]
1179,11,[]
1180,11,[]
1181,11,[]
1182,11,[]
1183,11,[]
1184,11,[]
1185,11,[]
1186,11,[]
1187,11,[]
1188,11,[]
1189,11,[]
1190,11,[]
1191,11,[]
1192,11,[]
1193,11,[]
1194,11,[]
1195,11,[]
1196,11,[]
1197,11,[]
1198,11,[]
1199,11,[]
1200,11,[]
1201,11,[]
1202,11,[]
1203,11,[]
1204,11,[]
1205,11,[]
1206,11,[]
1207,11,[]
1208,11,[]
1209,11,[]
1210,11,[]
1211,11,[]
1212,11,[]
1213,11,[]
1214,12,[]
1215,12,[]
1216,12,[]
1217,12,[]
1218,12,[]
1219,12,[]
1220,12,[]
1221,12,[]
1222,12,[]
1223,12,[]
1224,12,[]
1225,12,[]
1226,12,[]
1227,12,[]
1228,12,[]
1229,12,[]
1230,12,[]
1231,12,[]
1232,12,[]
1233,12,[]
1234,12,[]
1235,12,[]
1236,12,[]
1237,12,[]
1238,12,[]
1239,12,[]
1240,12,[]
1241,12,[]
1242,12,[]
1243,12,[]
1244,12,[]
1245,12,[]
1246,12,[]
1247,12,[]
1248,12,[]
1249,12,[]
1250,12,[]
1251,12,[]
1252,12,[]
1253,12,[]
1254,12,[]
1255,12,[]
1256,12,[]
1257,12,[]
1258,12,[]
1259,12,[]
1260,12,[]
1261,12,[]
1262,12,[]
1263,12,[]
1264,12,[]
1265,12,[]
1266,12,[]
1267,12,[]
1268,12,[]
1269,12,[]
1270,12,[]
1271,12,[]
1272,12,[]
1273,12,[]
1274,12,[]
1275,12,[]
1276,12,[]
1277,12,[]
1278,12,[]
1279,12,[]
1280,12,[]
1281,12,[]
1282,12,[]
1283,12,[]
1284,12,[]
1285,12,[]
1286,12,[]
1287,12,[]
1288,12,[]
1289,12,[]
1290,12,[]
1291,12,[]
1292,12,[]
1293,12,[]
1294,12,[]
1295,12,[]
1296,12,[]
1297,12,[]
1298,12,[]
1299,12,[]
1300,12,[]
1301,12,[]
1302,12,[]
1303,12,[]
1304,12,[]
1305,12,[]
1306,12,[]
1307,12,[]
1308,12,[]
1309,12,[]
1310,12,[]
1311,12,[]
1312,12,[]
1313,12,[]
1314,12,[]
1315,13,[]
1316,13,[]
1317,13,[]
1318,13,[]
1319,13,[]
1320,13,[]
1321,13,[]
1322,13,[]
1323,13,[]
1324,13,[]
1325,13,[]
1326,13,[]
1327,13,[]
1328,13,[]
1329,13,[]
1330,13,[]
1331,13,[]
1332,13,[]
1333,13,[]
1334,13,[]
1335,13,[]
1336,13,[]
1337,13,[]
1338,13,[]
1339,13,[]
1340,13,[]
1341,13,[]
1342,13,[]
1343,13,[]
1344,13,[]
1345,13,[]
1346,13,[]
1347,13,[]
1348,13,[]
1349,13,[]
1350,13,[]
1351,13,[]
1352,13,[]
1353,13,[]
1354,13,[]
1355,13,[]
1356,13,[]
1357,13,[]
1358,13,[]
1359,13,[]
1360,13,[]
1361,13,[]
1362,13,[]
1363,13,[]
1364,13,[]
1365,13,[]
1366,13,[]
1367,13,[]
1368,13,[]
1369,13,[]
1370,13,[]
1371,13,[]
1372,13,[]
1373,13,[]
1374,13,[]
1375,13,[]
1376,13,[]
1377,13,[]
1378,13,[]
1379,13,[]
1380,13,[]
1381,13,[]
1382,13,[]
1383,13,[]
1384,13,[]
1385,13,[]
1386,13,[]
1387,13,[]
1388,13,[]
1389,13,[]
1390,13,[]
1391,13,[]
1392,13,[]
1393,13,[]
1394,13,[]
1395,13,[]
1396,13,[]
1397,13,[]
1398,13,[]
1399,13,[]
1400,13,[]
1401,13,[]
1402,13,[]
1403,13,[]
1404,13,[]
1405,13,[]
1406,13,[]
1407,13,[]
1408,13,[]
1409,13,[]
1410,13,[]
1411,13,[]
1412,13,[]
1413,13,[]
1414,13,[]
1415,13,[]
1416,14,[]
1417,14,[]
1418,14,[]
1419,14,[]
1420,14,[]
1421,14,[]
1422,14,[]
1423,14,[]
1424,14,[]
1425,14,[]
1426,14,[]
1427,14,[]
1428,14,[]
1429,14,[]
1430,14,[]
1431,14,[]
1432,14,[]
1433,14,[]
1434,14,[]
1435,14,[]
1436,14,[]
1437,14,[]
1438,14,[]
1439,14,[]
1440,14,[]
1441,14,[]
1442,14,[]
1443,14,[]
1444,14,[]
1445,14,[]
1446,14,[]
1447,14,[]
1448,14,[]
1449,14,[]
1450,14,[]
1451,14,[]
1452,14,[]
1453,14,[]
1454,14,[]
1455,14,[]
1456,14,[]
1457,14,[]
1458,14,[]
1459,14,[]
1460,14,[]
1461,14,[]
1462,14,[]
1463,14,[]
1464,14,[]
1465,14,[]
1466,14,[]
1467,14,[]
1468,14,[]
1469,14,[]
1470,14,[]
1471,14,[]
1472,14,[]
1473,14,[]
1474,14,[]
1475,14,[]
1476,14,[]
1477,14,[]
1478,14,[]
1479,14,[]
1480,14,[]
1481,14,[]
1482,14,[]
1483,14,[]
1484,14,[]
1485,14,[]
1486,14,[]
1487,14,[]
1488,14,[]
1489,14,[]
1490,14,[]
1491,14,[]
1492,14,[]
1493,14,[]
1494,14,[]
1495,14,[]
1496,14,[]
1497,14,[]
1498,14,[]
1499,14,[]
1500,14,[]
1501,14,[]
1502,14,[]
1503,14,[]
1504,14,[]
1505,14,[]
1506,14,[]
1507,14,[]
1508,14,[]
1509,14,[]
1510,14,[]
1511,14,[]
1512,14,[]
1513,14,[]
1514,14,[]
1515,14,[]
1516,14,[]
1517,15,[]
1518,15,[]
1519,15,[]
1520,15,[]
1521,15,[]
1522,15,[]
1523,15,[]
1524,15,[]
1525,15,[]
1526,15,[]
1527,15,[]
1528,15,[]
1529,15,[]
1530,15,[]
1531,15,[]
1532,15,[]
1533,15,[]
1534,15,[]
1535,15,[]
1536,15,[]
1537,15,[]
1538,15,[]
1539,15,[]
1540,15,[]
1541,15,[]
1542,15,[]
1543,15,[]
1544,15,[]
1545,15,[]
1546,15,[]
1547,15,[]
1548,15,[]
1549,15,[]
1550,15,[]
1551,15,[]
1552,15,[]
1553,15,[]
1554,15,[]
1555,15,[]
1556,15,[]
1557,15,[]
1558,15,[]
1559,15,[]
1560,15,[]
1561,15,[]
1562,15,[]
1563,15,[]
1564,15,[]
1565,15,[]
1566,15,[]
1567,15,[]
1568,15,[]
1569,15,[]
1570,15,[]
1571,15,[]
1572,15,[]
1573,15,[]
1574,15,[]
1575,15,[]
1576,15,[]
1577,15,[]
1578,15,[]
1579,15,[]
1580,15,[]
1581,15,[]
1582,15,[]
1583,15,[]
1584,15,[]
1585,15,[]
1586,15,[]
1587,15,[]
1588,15,[]
1589,15,[]
1590,15,[]
1591,15,[]
1592,15,[]
1593,15,[]
1594,15,[]
1595,15,[]
1596,15,[]
1597,15,[]
1598,15,[]
1599,15,[]
1600,15,[]
1601,15,[]
1602,15,[]
1603,15,[]
1604,15,[]
1605,15,[]
1606,15,[]
1607,15,[]
1608,15,[]
1609,15,[]
1610,15,[]
1611,15,[]
1612,15,[]
1613,15,[]
1614,15,[]
1615,15,[]
1616,15,[]
1617,15,[]
1618,16,[]
1619,16,[]
1620,16,[]
1621,16,[]
1622,16,[]
1623,16,[]
1624,16,[]
1625,16,[]
1626,16,[]
1627,16,[]
1628,16,[]
1629,16,[]
1630,16,[]
1631,16,[]
1632,16,[]
1633,16,[]
1634,16,[]
1635,16,[]
1636,16,[]
1637,16,[]
1638,16,[]
1639,16,[]
1640,16,[]
1641,16,[]
1642,16,[]
1643,16,[]
1644,16,[]
1645,16,[]
1646,16,[]
1647,16,[]
1648,16,[]
1649,16,[]
1650,16,[]
1651,16,[]
1652,16,[]
1653,16,[]
1654,16,[]
1655,16,[]
1656,16,[]
1657,16,[]
1658,16,[]
1659,16,[]
1660,16,[]
1661,16,[]
1662,16,[]
1663,16,[]
1664,16,[]
1665,16,[]
1666,16,[]
1667,16,[]
1668,16,[]
1669,16,[]
1670,16,[]
1671,16,[]
1672,16,[]
1673,16,[]
1674,16,[]
1675,16,[]
1676,16,[]
1677,16,[]
1678,16,[]
1679,16,[]
1680,16,[]
1681,16,[]
1682,16,[]
1683,16,[]
1684,16,[]
1685,16,[]
1686,16,[]
1687,16,[]
1688,16,[]
1689,16,[]
1690,16,[]
1691,16,[]
1692,16,[]
1693,16,[]
1694,16,[]
1695,16,[]
1696,16,[]
1697,16,[]
1698,16,[]
1699,16,[]
1700,16,[]
1701,16,[]
1702,16,[]
1703,16,[]
1704,16,[]
1705,16,[]
1706,16,[]
1707,16,[]
1708,16,[]
1709,16,[]
1710,16,[]
1711,16,[]
1712,16,[]
1713,16,[]
1714,16,[]
1715,16,[]
1716,16,[]
1717,16,[]
1718,16,[]
1719,17,[]
1720,17,[]
1721,17,[]
1722,17,[]
1723,17,[]
1724,17,[]
1725,17,[]
1726,17,[]
1727,17,[]
1728,17,[]
1729,17,[]
1730,17,[]
1731,17,[]
1732,17,[]
1733,17,[]
1734,17,[]
1735,17,[]
1736,17,[]
1737,17,[]
1738,17,[]
1739,17,[]
1740,17,[]
1741,17,[]
1742,17,[]
1743,17,[]
1744,17,[]
1745,17,[]
1746,17,[]
1747,17,[]
1748,17,[]
1749,17,[]
1750,17,[]
1751,17,[]
1752,17,[]
1753,17,[]
1754,17,[]
1755,17,[]
1756,17,[]
1757,17,[]
1758,17,[]
1759,17,[]
1760,17,[]
1761,17,[]
1762,17,[]
1763,17,[]
1764,17,[]
1765,17,[]
1766,17,[]
1767,17,[]
1768,17,[]
1769,17,[]
1770,17,[]
1771,17,[]
1772,17,[]
1773,17,[]
1774,17,[]
1775,17,[]
1776,17,[]
1777,17,[]
1778,17,[]
1779,17,[]
1780,17,[]
1781,17,[]
1782,17,[]
1783,17,[]
1784,17,[]
1785,17,[]
1786,17,[]
1787,17,[]
1788,17,[]
1789,17,[]
1790,17,[]
1791,17,[]
1792,17,[]
1793,17,[]
1794,17,[]
1795,17,[]
1796,17,[]
1797,17,[]
1798,17,[]
1799,17,[]
1800,17,[]
1801,17,[]
1802,17,[]
1803,17,[]
1804,17,[]
1805,17,[]
1806,17,[]
1807,17,[]
1808,17,[]
1809,17,[]
1810,17,[]
1811,17,[]
1812,17,[]
1813,17,[]
1814,17,[]
1815,17,[]
1816,17,[]
1817,17,[]
1818,17,[]
1819,17,[]
1820,18,[]
1821,18,[]
1822,18,[]
1823,18,[]
1824,18,[]
1825,18,[]
1826,18,[]
1827,18,[]
1828,18,[]
1829,18,[]
1830,18,[]
1831,18,[]
1832,18,[]
1833,18,[]
1834,18,[]
1835,18,[]
1836,18,[]
1837,18,[]
1838,18,[]
1839,18,[]
1840,18,[]
1841,18,[]
1842,18,[]
1843,18,[]
1844,18,[]
1845,18,[]
1846,18,[]
1847,18,[]
1848,18,[]
1849,18,[]
1850,18,[]
1851,18,[]
1852,18,[]
1853,18,[]
1854,18,[]
1855,18,[]
1856,18,[]
1857,18,[]
1858,18,[]
1859,18,[]
1860,18,[]
1861,18,[]
1862,18,[]
1863,18,[]
1864,18,[]
1865,18,[]
1866,18,[]
1867,18,[]
1868,18,[]
1869,18,[]
1870,18,[]
1871,18,[]
1872,18,[]
1873,18,[]
1874,18,[]
1875,18,[]
1876,18,[]
1877,18,[]
1878,18,[]
1879,18,[]
1880,18,[]
1881,18,[]
1882,18,[]
1883,18,[]
1884,18,[]
1885,18,[]
1886,18,[]
1887,18,[]
1888,18,[]
1889,18,[]
1890,18,[]
1891,18,[]
1892,18,[]
1893,18,[]
1894,18,[]
1895,18,[]
1896,18,[]
1897,18,[]
1898,18,[]
1899,18,[]
1900,18,[]
1901,18,[]
1902,18,[]
1903,18,[]
1904,18,[]
1905,18,[]
1906,18,[]
1907,18,[]
1908,18,[]
1909,18,[]
1910,18,[]
1911,18,[]
1912,18,[]
1913,18,[]
1914,18,[]
1915,18,[]
1916,18,[]
1917,18,[]
1918,18,[]
1919,18,[]
1920,18,[]
1921,19,[]
1922,19,[]
1923,19,[]
1924,19,[]
1925,19,[]
1926,19,[]
1927,19,[]
1928,19,[]
1929,19,[]
1930,19,[]
1931,19,[]
1932,19,[]
1933,19,[]
1934,19,[]
1935,19,[]
1936,19,[]
1937,19,[]
1938,19,[]
1939,19,[]
1940,19,[]
1941,19,[]
1942,19,[]
1943,19,[]
1944,19,[]
1945,19,[]
1946,19,[]
1947,19,[]
1948,19,[]
1949,19,[]
1950,19,[]
1951,19,[]
1952,19,[]
1953,19,[]
1954,19,[]
1955,19,[]
1956,19,[]
1957,19,[]
1958,19,[]
1959,19,[]
1960,19,[]
1961,19,[]
1962,19,[]
1963,19,[]
1964,19,[]
1965,19,[]
1966,19,[]
1967,19,[]
1968,19,[]
1969,19,[]
1970,19,[]
1971,19,[]
1972,19,[]
1973,19,[]
1974,19,[]
1975,19,[]
1976,19,[]
1977,19,[]
1978,19,[]
1979,19,[]
1980,19,[]
1981,19,[]
1982,19,[]
1983,19,[]
1984,19,[]
1985,19,[]
1986,19,[]
1987,19,[]
1988,19,[]
1989,19,[]
1990,19,[]
1991,19,[]
1992,19,[]
1993,19,[]
1994,19,[]
1995,19,[]
1996,19,[]
1997,19,[]
1998,19,[]
1999,19,[]
2000,19,[]
2001,19,[]
2002,19,[]
2003,19,[]
2004,19,[]
2005,19,[]
2006,19,[]
2007,19,[]
2008,19,[]
2009,19,[]
2010,19,[]
2011,19,[]
2012,19,[]
2013,19,[]
2014,19,[]
2015,19,[]
2016,19,[]
2017,19,[]
2018,19,[]
2019,19,[]
2020,19,[]
2021,19,[]
