1,case,method,group,Loss,Accurancy,AUC,Std Test Accurancy,Std Test AUC(0.5)
102,Cifar100,FedALA_AAW,100,1.8898388441532719,0.3704630788485607,0.9167038173801576,0.19323410341613886,0.058554903391007766
1,case,method,group,Loss,Accurancy,AUC,Std Test Accurancy,Std Test AUC
2,Cifar100,MOON,0,7.3532086519177815,0.008431592121731111,0.49944242693745694,0.04203497652200667,0.14035610972865972
3,Cifar100,MOON,1,5.392821527805922,0.02154008299848495,0.5094264491578961,0.04499523063957666,0.14277069110116197
4,Cifar100,MOON,2,4.9211776632112185,0.028193136157038404,0.5283639660895213,0.05565309152826512,0.1455753716753283
5,Cifar100,MOON,3,4.706429438542978,0.02997167512021606,0.5572732461438207,0.05577431024466418,0.14894140110632437
6,Cifar100,MOON,4,4.5954262636370045,0.03754693366708386,0.5859502722279737,0.05988678963693827,0.148678516066229
7,Cifar100,MOON,5,4.522575070924848,0.047295962057835456,0.6134941315156708,0.0647623610505691,0.14317020743299108
8,Cifar100,MOON,6,4.476021643526898,0.054212502470193005,0.6309387586798325,0.07011915254819223,0.13939107144359275
9,Cifar100,MOON,7,4.4318622953283215,0.057901324023450364,0.6514181223847083,0.0739373204796416,0.12961494379180186
10,Cifar100,MOON,8,4.401575697754442,0.0571767340754891,0.6650675700845031,0.07119365102809727,0.12368062603681848
11,Cifar100,MOON,9,4.370833599159629,0.06231473552466899,0.6768669130970436,0.07292475853227569,0.11933844353938816
12,Cifar100,MOON,10,4.341226502843306,0.06211712008431592,0.6877733113315887,0.07450271292993958,0.11292014151466416
13,Cifar100,MOON,11,4.312390077461317,0.06863842961596733,0.6967925583264245,0.07754659834196649,0.10727730748739399
14,Cifar100,MOON,12,4.2868449383363485,0.07259073842302878,0.7038697139084261,0.07868717192044682,0.10376944128481684
15,Cifar100,MOON,13,4.262741786729899,0.07423753375930439,0.7088735244649752,0.0813757651547715,0.10172654208712492
16,Cifar100,MOON,14,4.241210305293798,0.07496212370726565,0.7125431796516328,0.08006824072760066,0.10281787207769387
17,Cifar100,MOON,15,4.215706399105582,0.07700414992424741,0.7190661717107253,0.08378319272544223,0.09659476609275683
18,Cifar100,MOON,16,4.189128277252249,0.08056122785060273,0.7259085568877252,0.08282757131256013,0.09022119311394884
19,Cifar100,MOON,17,4.161493041361539,0.08550161385942955,0.734325497135219,0.08226019328389275,0.08370102533883222
20,Cifar100,MOON,18,4.144161406764858,0.08207627955997629,0.7370495469347341,0.08287392793512359,0.08303729788937671
21,Cifar100,MOON,19,4.12518897648029,0.0848428957249193,0.7399116007315545,0.08724437284098496,0.08274229302773707
22,Cifar100,MOON,20,4.108524933483064,0.08721428100915618,0.7422487344049639,0.0852095291728218,0.08281604109971248
23,Cifar100,MOON,21,4.091239574708152,0.08813648639747053,0.7460621479810932,0.08496010142694431,0.0806343589061575
24,Cifar100,MOON,22,4.075094166441044,0.0878071273302154,0.7484853018073615,0.08398624784997583,0.07988088598365481
25,Cifar100,MOON,23,4.054610764025214,0.08879520453198077,0.7525087227295124,0.08353939666032056,0.07530719510836079
26,Cifar100,MOON,24,4.039133843336355,0.09459192411567091,0.7550631576003648,0.08784268409146877,0.0728349893146615
27,Cifar100,MOON,25,4.02379816979854,0.09446018048876885,0.7559575835099965,0.08863077795021744,0.07464258889600192
28,Cifar100,MOON,26,4.010014445095289,0.0997299255648508,0.7582051157903932,0.09281584331303985,0.07344462193248213
29,Cifar100,MOON,27,3.992288108476006,0.09926882287069363,0.7620586249290304,0.08789587794618076,0.06911930941693877
30,Cifar100,MOON,28,3.98422569595159,0.09709505302680983,0.7616181286248949,0.08625961243116191,0.07138008065470039
31,Cifar100,MOON,29,3.9668701991835023,0.10328700349120612,0.7650092100122114,0.08870359437396404,0.06908586594082199
32,Cifar100,MOON,30,3.9571164808129673,0.10493379882748172,0.7656203630443904,0.08784375822351607,0.06963251553328882
33,Cifar100,MOON,31,3.943323504231433,0.10664646597720835,0.7670133799907044,0.08847091179245202,0.0679954441484639
34,Cifar100,MOON,32,3.9334977078747158,0.10499967064093274,0.76894933761323,0.08893922562462164,0.06691839555158531
35,Cifar100,MOON,33,3.925204694568543,0.1078321586193268,0.769669849221258,0.08887975469478218,0.0671090424136606
36,Cifar100,MOON,34,3.9108297490844297,0.10888610763454318,0.7721790705119704,0.08752186562270982,0.06510847530298097
37,Cifar100,MOON,35,3.900382290052184,0.11053290297081879,0.7736512618433096,0.09253729280766605,0.06400776880462222
38,Cifar100,MOON,36,3.8939652535089206,0.11020354390356367,0.7737767448321956,0.08972732231420019,0.06472394372846575
39,Cifar100,MOON,37,3.882317589367921,0.1132995191357618,0.7747319229531727,0.09252740757164703,0.06390594865473852
40,Cifar100,MOON,38,3.8738011845702127,0.11250905737434952,0.7768500256383349,0.08947094334924431,0.062247209398641784
41,Cifar100,MOON,39,3.865017891319572,0.11402410908372307,0.7790419156917245,0.09095607963208015,0.0601080022448508
42,Cifar100,MOON,40,3.8583376127798927,0.1157367762334497,0.7787649847694885,0.09185589611951205,0.062053387487578146
43,Cifar100,MOON,41,3.8519988476218723,0.11514392991239049,0.7790459110674802,0.09394439650606091,0.062049349599655156
44,Cifar100,MOON,42,3.8457958213799057,0.11488044265858639,0.780618124273465,0.09012430363738207,0.06148722689606863
45,Cifar100,MOON,43,3.830792242629852,0.11777880245043146,0.7828974235002387,0.0914836371559399,0.05843625703502134
46,Cifar100,MOON,44,3.8281809198002925,0.11619787892760687,0.7823877030930576,0.0916498357220252,0.06010360812756088
47,Cifar100,MOON,45,3.8232928352773046,0.11850339239839273,0.7820146246224776,0.08875637243379403,0.062124407208369044
48,Cifar100,MOON,46,3.8143525001801746,0.11837164877149067,0.7837403658152955,0.09007166755325793,0.06065770622228011
49,Cifar100,MOON,47,3.808123931598343,0.11876687965219683,0.7847494212140232,0.090813878588188,0.059462339505472354
50,Cifar100,MOON,48,3.7950221168271274,0.12219221395165009,0.7872120191660201,0.08766756716130214,0.05662130197287685
51,Cifar100,MOON,49,3.7924464230593227,0.12271918845925828,0.7869031318200405,0.0893919353553702,0.05729923248592211
52,Cifar100,MOON,50,3.787835119932514,0.12482708648969106,0.7877107750494897,0.09042436349246556,0.057195361926623715
53,Cifar100,MOON,51,3.77700894821708,0.12719847177392793,0.7890233529848399,0.09077444558681136,0.0555585989393947
54,Cifar100,MOON,52,3.7728245948427723,0.12482708648969106,0.789699934210599,0.0919664839018639,0.05453975998506195
55,Cifar100,MOON,53,3.7619599675474555,0.12581516369145643,0.7915530817356146,0.09141564318912367,0.05246025183295282
56,Cifar100,MOON,54,3.7566866758633153,0.1251564455569462,0.7921797993839662,0.08836052181218133,0.051689165844508285
57,Cifar100,MOON,55,3.7488457335608913,0.12680324089322179,0.793113137840898,0.09169536484549727,0.050976155962717
58,Cifar100,MOON,56,3.752742811357377,0.1265397536394177,0.7922684923790648,0.09435959249806743,0.05243595913447783
59,Cifar100,MOON,57,3.7495543218201988,0.12647388182596667,0.792370520891919,0.09397566141838748,0.05388245498057729
60,Cifar100,MOON,58,3.7425092725461306,0.130096831565773,0.7935537668965326,0.09235257901897256,0.05295553191178477
61,Cifar100,MOON,59,3.737546620384317,0.13029444700612608,0.7942591576392638,0.09167547800586938,0.05253118097568827
62,Cifar100,MOON,60,3.736549327847486,0.13042619063302813,0.7940717164416001,0.09022159615271959,0.0529336514662305
63,Cifar100,MOON,61,3.7220886369580506,0.13134839602134246,0.7958738984301615,0.0894891960637242,0.050291665908283045
64,Cifar100,MOON,62,3.718946030163503,0.132731704103814,0.7962708702268535,0.09093281255870271,0.0504501935379484
65,Cifar100,MOON,63,3.7195011880629054,0.1320071141558527,0.7960773776895558,0.09055364627060654,0.05120348787488157
66,Cifar100,MOON,64,3.71260651736497,0.13246821685000987,0.796887153046664,0.08901428637395725,0.050615506102254695
67,Cifar100,MOON,65,3.7051144792200508,0.13569593570911007,0.7979494645764318,0.0888789003579064,0.04949057928922279
68,Cifar100,MOON,66,3.704052729389648,0.13451024306699164,0.7983376389244377,0.08889479277317354,0.04953741710242115
69,Cifar100,MOON,67,3.700874130794654,0.13628878203016928,0.7982382401269394,0.08924160838025737,0.05002649197513177
70,Cifar100,MOON,68,3.6928335802707166,0.13595942296291416,0.7997111269990265,0.08738618081122154,0.04816108597260486
71,Cifar100,MOON,69,3.690477896127172,0.13740860285883671,0.8000416117198366,0.09032136641287626,0.04847565312280746
72,Cifar100,MOON,70,3.6853957085511655,0.138199064620249,0.8003460171679136,0.08823373601992361,0.04850904762345772
73,Cifar100,MOON,71,3.683381914059487,0.13912127000856334,0.8006956047836721,0.08892877124714886,0.04861671371825853
74,Cifar100,MOON,72,3.685465696475411,0.1389895263816613,0.8002273592558817,0.09191555594903296,0.04974273838329501
75,Cifar100,MOON,73,3.685469226237488,0.13951650088926948,0.8000578759995508,0.09398001594701993,0.050110410279097434
76,Cifar100,MOON,74,3.683360988837861,0.13918714182201436,0.8006504033594699,0.09071638380966258,0.050238539693049866
77,Cifar100,MOON,75,3.6800345450615386,0.13945062907581846,0.8006024953400593,0.08790092131536112,0.05059775989591215
78,Cifar100,MOON,76,3.6770416603916063,0.13892365456821026,0.8011710118363983,0.08955733859873631,0.04977230795587778
79,Cifar100,MOON,77,3.6710924138803036,0.1407021935313879,0.8017383108576553,0.09107776130884913,0.048927803215969755
80,Cifar100,MOON,78,3.667035893642819,0.14136091166589818,0.8022015493954064,0.08908423325779297,0.04870758085842747
81,Cifar100,MOON,79,3.6630575611299077,0.14017521902377972,0.8027146323025369,0.0900732124847822,0.04740044049298913
82,Cifar100,MOON,80,3.6634189719438184,0.14162439891970227,0.8030329542002042,0.09186283633745118,0.04789118003366052
83,Cifar100,MOON,81,3.6618377062015552,0.14313945062907582,0.8030614804828822,0.08879003124421057,0.04779344073713148
84,Cifar100,MOON,82,3.6626115521635274,0.1419537579869574,0.8029778162319475,0.09121859639360642,0.0485609091651499
85,Cifar100,MOON,83,3.65443237409673,0.14136091166589818,0.8040987519939191,0.09275817954535223,0.047185436410652315
86,Cifar100,MOON,84,3.652044258368836,0.14386404057703708,0.804172278513087,0.0899532394312723,0.04671055820529467
87,Cifar100,MOON,85,3.652205170374494,0.143666425136684,0.8043825213632725,0.08929805584632604,0.04692855481974267
88,Cifar100,MOON,86,3.64513338272503,0.14465450233844937,0.8049820979929748,0.08483190780657468,0.04699651562006296
89,Cifar100,MOON,87,3.644887820766405,0.1450497332191555,0.8054602462696847,0.08966984229942306,0.04692716027534985
90,Cifar100,MOON,88,3.6434076930626196,0.1433370660694289,0.8055917765964208,0.08786426036414408,0.047112253587655493
91,Cifar100,MOON,89,3.640313246864317,0.14676240036888216,0.8059599170487125,0.0896436158454955,0.046680985082685714
92,Cifar100,MOON,90,3.6374994605987867,0.1457743231671168,0.8060448400617136,0.09172215306107669,0.04599372759814686
93,Cifar100,MOON,91,3.63628020876387,0.14597193860746988,0.8063366005942582,0.0898001655150896,0.04622835731987751
94,Cifar100,MOON,92,3.6316798585705765,0.14761873394374547,0.8064475016126094,0.09016354929499032,0.04606175559711592
95,Cifar100,MOON,93,3.631366294797109,0.14728937487649035,0.8064832808265473,0.08972770367729647,0.04640201509202817
96,Cifar100,MOON,94,3.6322685839173454,0.14728937487649035,0.806650324784873,0.09086214722702615,0.046080579631554805
97,Cifar100,MOON,95,3.6271819737264526,0.14755286213029445,0.8074077844900712,0.09059998625154747,0.04559064626864435
98,Cifar100,MOON,96,3.62580909186878,0.1485409393320598,0.8073322942941571,0.08975729442477409,0.045845045103864834
99,Cifar100,MOON,97,3.6216337911642005,0.15005599104143338,0.8076831145578469,0.091220905024225,0.04522297607884706
100,Cifar100,MOON,98,3.6210827838378337,0.14979250378762926,0.8078692469770323,0.08994247722565533,0.04559121752551006
101,Cifar100,MOON,99,3.6160709921812453,0.15176865819116,0.8082218483027249,0.08820866674731773,0.04531208983205062
102,Cifar100,MOON,100,3.6200244295576525,0.14919965746657005,0.8078893171021944,0.08776794732796038,0.0459872812295205
1,case,method,group,Loss,Accurancy,AUC,Std Test Accurancy,Std Test AUC,join_ratio
2,Cifar100,PerAvg,0,4.4669921681436815,0.009287925696594427,0.5019225793459141,0.020087653556514685,0.1046251435653638,0.5
3,Cifar100,PerAvg,1,4.32199870930213,0.010012515644555695,0.5546720972090156,0.02000724007200014,0.1018566021240539,0.5
4,Cifar100,PerAvg,2,4.169388871700042,0.02002503128911139,0.5877363427948498,0.036437274305291895,0.10102165212691286,0.5
5,Cifar100,PerAvg,3,4.014061244192557,0.028522495224293523,0.615018571067002,0.05460315453255424,0.09740028149682983,0.5
6,Cifar100,PerAvg,4,3.866161776436933,0.03491206112904288,0.6377775601974398,0.058007584816418656,0.09368245535400262,0.5
7,Cifar100,PerAvg,5,3.729256479827423,0.04248731967591068,0.659777133094949,0.0615160271636812,0.08908262901499446,0.5
8,Cifar100,PerAvg,6,3.6087210165559416,0.04834991107305184,0.678544040445882,0.06578818663178043,0.08502188309909373,0.5
9,Cifar100,PerAvg,7,3.5066499355493375,0.05138001449179896,0.6938788025181353,0.06836782931144691,0.081403660661004,0.5
10,Cifar100,PerAvg,8,3.4225953739920185,0.05552993873921349,0.7061424939626757,0.06779708146007388,0.07896172228631392,0.5
11,Cifar100,PerAvg,9,3.3471429082974997,0.0639615308609446,0.7165603008795853,0.0706027155691485,0.07661250186044272,0.5
12,Cifar100,PerAvg,10,3.280704267937569,0.06560832619722021,0.7257649930379475,0.07246840203250493,0.07269314156082696,0.5
13,Cifar100,PerAvg,11,3.2239127156025176,0.06738686516039787,0.733117567764502,0.07157318428613954,0.07121867937539873,0.5
14,Cifar100,PerAvg,12,3.1755468454940434,0.07212963572887161,0.7388355432923437,0.0733130544996917,0.07015800667874099,0.5
15,Cifar100,PerAvg,13,3.133504215853705,0.07403991831895132,0.7438389120699067,0.07470761511648703,0.069487588545301,0.5
16,Cifar100,PerAvg,14,3.095556267881913,0.07733350899150254,0.7481591375352512,0.07336384610739258,0.0688670070172156,0.5
17,Cifar100,PerAvg,15,3.0596883773002723,0.08161517686581912,0.7528643532167317,0.07735281213940175,0.06748949028377944,0.5
18,Cifar100,PerAvg,16,3.0272441141714754,0.08405243396350702,0.7580136210996136,0.0780881394538947,0.06428531590777636,0.5
19,Cifar100,PerAvg,17,2.997286354810469,0.08602858836703775,0.7631758700465422,0.07932624041352389,0.06192595625342692,0.5
20,Cifar100,PerAvg,18,2.970747483130182,0.08662143468809697,0.7666231314240589,0.07836834014890921,0.06158951116294115,0.5
21,Cifar100,PerAvg,19,2.9457211229021456,0.08576510111323364,0.7694939670710903,0.0761263194993883,0.060774573520986,0.5
22,Cifar100,PerAvg,20,2.923506584914058,0.08886107634543179,0.7720229521986107,0.0780375054826745,0.059908060150145874,0.5
23,Cifar100,PerAvg,21,2.9026538758558513,0.09222053883143402,0.7746908105441753,0.08092748740705596,0.059162496931188135,0.5
24,Cifar100,PerAvg,22,2.884026384232799,0.09195705157762993,0.776621306794124,0.07822954863242637,0.05916417692530201,0.5
25,Cifar100,PerAvg,23,2.8661501640310654,0.09373559054080759,0.7792002032904859,0.08119495006275909,0.057359256307812814,0.5
26,Cifar100,PerAvg,24,2.8489848876332275,0.09386733416770963,0.7806881818889255,0.0800098901784265,0.057075878495894364,0.5
27,Cifar100,PerAvg,25,2.833195322429532,0.09702918121335881,0.7823108511519102,0.0819090201473536,0.057334610950402064,0.5
28,Cifar100,PerAvg,26,2.817787563940985,0.10071800276661616,0.7841030336444231,0.08305626801327107,0.056614899416561816,0.5
29,Cifar100,PerAvg,27,2.8036842617616267,0.10032277188591002,0.786171154106783,0.08206417770260695,0.05543401224900496,0.5
30,Cifar100,PerAvg,28,2.7905932619042204,0.10203543903563665,0.7869333553389484,0.08356605066006909,0.05618826689676863,0.5
31,Cifar100,PerAvg,29,2.776802677146752,0.10710756867136552,0.7889009840142118,0.08193470543383846,0.055312761500063694,0.5
32,Cifar100,PerAvg,30,2.7634888599104523,0.10888610763454318,0.7903788150127243,0.08295759301726692,0.054718046304929956,0.5
33,Cifar100,PerAvg,31,2.752707637104174,0.10829326131348396,0.7918501718546912,0.08346950818769425,0.05480119123297299,0.5
34,Cifar100,PerAvg,32,2.7411147044286257,0.10835913312693499,0.7927346797919081,0.08064829818510402,0.05487791329650462,0.5
35,Cifar100,PerAvg,33,2.729752653082824,0.10822738950003294,0.7934697452696998,0.08145783611836319,0.05478285008149924,0.5
36,Cifar100,PerAvg,34,2.718581041777584,0.11059877478426981,0.7950020989924746,0.08254701062322786,0.0544742666064296,0.5
37,Cifar100,PerAvg,35,2.707935278664539,0.11033528753046572,0.796090953697097,0.08484723738847626,0.05452029850850202,0.5
38,Cifar100,PerAvg,36,2.6982420711314603,0.1121796983070944,0.796518263998965,0.08387402312954255,0.054640700561249735,0.5
39,Cifar100,PerAvg,37,2.688562484205363,0.11211382649364338,0.7974581864049985,0.08721465833242688,0.05475558144113762,0.5
40,Cifar100,PerAvg,38,2.679915827612174,0.11369475001646795,0.7982652407982315,0.08572091369150477,0.05431068684937812,0.5
41,Cifar100,PerAvg,39,2.6700349625296704,0.11422172452407615,0.7995436558907558,0.08414625796974469,0.053597120505523135,0.5
42,Cifar100,PerAvg,40,2.660985936045619,0.11698834068901917,0.8000312716090894,0.08249442767193468,0.05437362344174196,0.5
43,Cifar100,PerAvg,41,2.6526677729881283,0.11876687965219683,0.8007197420101945,0.0847928163564948,0.05442343964773208,0.5
44,Cifar100,PerAvg,42,2.644253882624561,0.11856926421184376,0.801945629915432,0.08440696432687071,0.05356516801232144,0.5
45,Cifar100,PerAvg,43,2.6352449322328235,0.11889862327909888,0.8035979612902784,0.0859136784021987,0.05274806745281255,0.5
46,Cifar100,PerAvg,44,2.627907144202332,0.11731769975627429,0.8039280150321385,0.08538494718596787,0.05300489933919043,0.5
47,Cifar100,PerAvg,45,2.6207479617050033,0.11982082866741321,0.8041326449706383,0.08641751448883124,0.05409861608625972,0.5
48,Cifar100,PerAvg,46,2.6138137132392036,0.12080890586917858,0.8051222007918942,0.08769079877624396,0.05377208301968678,0.5
49,Cifar100,PerAvg,47,2.6060650730659223,0.12021605954811936,0.8059947597254121,0.08644447905751605,0.05346723669247742,0.5
50,Cifar100,PerAvg,48,2.5972611670410806,0.12054541861537448,0.8076383770756888,0.08542942182284097,0.05239402804385669,0.5
51,Cifar100,PerAvg,49,2.5907353747642983,0.12159936763059087,0.8075587440767549,0.08621473018551062,0.052632690928126405,0.5
52,Cifar100,PerAvg,50,2.5832398540197947,0.12416836835518082,0.8084780127363103,0.08408012622382426,0.05240054464323893,0.5
53,Cifar100,PerAvg,51,2.57584648039589,0.1262762663856136,0.8094638611960195,0.08621868726919395,0.051765251181921414,0.5
54,Cifar100,PerAvg,52,2.569496281270328,0.1249588301165931,0.8099857322483083,0.08666074470911915,0.05177250110245902,0.5
55,Cifar100,PerAvg,53,2.562476432902792,0.12561754825110336,0.8107078388098081,0.08531924361137973,0.05134179877419986,0.5
56,Cifar100,PerAvg,54,2.5568556151641975,0.12568342006455438,0.8111858551650828,0.08636583550773244,0.05123742261275974,0.5
57,Cifar100,PerAvg,55,2.5502188671742796,0.12706672814702588,0.8121006548763221,0.08429727238597604,0.05070559112198808,0.5
58,Cifar100,PerAvg,56,2.5448131959698923,0.12851590804294843,0.8121538169935508,0.08559160689566224,0.05146960709073789,0.5
59,Cifar100,PerAvg,57,2.5395766931491885,0.1289770107371056,0.8120726845173162,0.08879340121757473,0.05207216084016419,0.5
60,Cifar100,PerAvg,58,2.5329531442460302,0.13141426783479349,0.8129791889186297,0.08805211929696707,0.05188327880351216,0.5
61,Cifar100,PerAvg,59,2.5268134886956495,0.13095316514063632,0.8137025865115686,0.08977454576001186,0.05123504445516931,0.5
62,Cifar100,PerAvg,60,2.5210887650091744,0.130096831565773,0.8138603130706613,0.08574040337013183,0.051504652238828504,0.5
63,Cifar100,PerAvg,61,2.5146682529060294,0.1338515249324814,0.8151187534765744,0.08664018462364635,0.05051264375430553,0.5
64,Cifar100,PerAvg,62,2.509134747749462,0.13398326855938344,0.8155952483141221,0.08536160185171485,0.0508737240317372,0.5
65,Cifar100,PerAvg,63,2.5042622782486776,0.1330610631710691,0.815595168568824,0.08927332257534581,0.05077731558263152,0.5
66,Cifar100,PerAvg,64,2.4994015309206996,0.13530070482840392,0.8158741969617905,0.08679661414998213,0.050730534432933086,0.5
67,Cifar100,PerAvg,65,2.494998771466826,0.13536657664185495,0.8165670285929841,0.08844449715614533,0.05073313412945387,0.5
68,Cifar100,PerAvg,66,2.4896601157647877,0.13516896120150187,0.8167217029598602,0.0897780579574294,0.050641510757414784,0.5
69,Cifar100,PerAvg,67,2.4854207432631186,0.1352348330149529,0.8171882256810007,0.08678088330502852,0.050939524171541586,0.5
70,Cifar100,PerAvg,68,2.479627886492383,0.13701337197813057,0.8182406666365082,0.08746848371178806,0.04990758144290718,0.5
71,Cifar100,PerAvg,69,2.474351737631849,0.135498320268757,0.8184696440472824,0.08704986565516923,0.05012343273567704,0.5
72,Cifar100,PerAvg,70,2.469568253506365,0.1363546538436203,0.8187085384119441,0.08651919316169102,0.05004328213191924,0.5
73,Cifar100,PerAvg,71,2.465016884801079,0.13681575653777747,0.8189130879556461,0.08823976304747669,0.05023998069130894,0.5
74,Cifar100,PerAvg,72,2.4617286480122536,0.13648639747052235,0.8189156632320992,0.08984845349907963,0.05092527917866061,0.5
75,Cifar100,PerAvg,73,2.4581354710574677,0.13879191094130822,0.8190587528106569,0.08856725623474339,0.05094225099526913,0.5
76,Cifar100,PerAvg,74,2.452959366862259,0.13786970555299388,0.8193665169038513,0.08943168511068786,0.050743555255500644,0.5
77,Cifar100,PerAvg,75,2.449430320826225,0.13786970555299388,0.8192930638643676,0.08771147122526245,0.050913537187667425,0.5
78,Cifar100,PerAvg,76,2.4457111617353458,0.138199064620249,0.8197389644276771,0.08904256565334487,0.05092545856931596,0.5
79,Cifar100,PerAvg,77,2.4418188405227506,0.14050457809103484,0.820380159283727,0.08831293881306407,0.050746065496604924,0.5
80,Cifar100,PerAvg,78,2.4374423604027005,0.1387260391278572,0.8205874827147402,0.08758198100475312,0.05063553625577152,0.5
81,Cifar100,PerAvg,79,2.4325887608391072,0.13997760358342665,0.8215341460768969,0.08783318987425145,0.05006301842010649,0.5
82,Cifar100,PerAvg,80,2.4287411679181448,0.13852842368750412,0.8215859768299705,0.08891601429685402,0.050307799747549904,0.5
83,Cifar100,PerAvg,81,2.424653373666598,0.14030696265068177,0.8217866131812684,0.08853208365266203,0.0500027479072427,0.5
84,Cifar100,PerAvg,82,2.421823976484953,0.1414267834793492,0.8215203146124322,0.08957311163022975,0.05093890067228422,0.5
85,Cifar100,PerAvg,83,2.418841120231624,0.14234898886766353,0.8223110529020504,0.09111235772276706,0.050433087632774265,0.5
86,Cifar100,PerAvg,84,2.414505094319644,0.14149265529280022,0.8225959456662516,0.08998143018997412,0.04971403962051361,0.5
87,Cifar100,PerAvg,85,2.4108989763575104,0.1425466043080166,0.8226586676429224,0.08848233963971189,0.04960707496674167,0.5
88,Cifar100,PerAvg,86,2.4070410699097646,0.1416902707331533,0.8231140466427707,0.08525007040111306,0.04989898734358493,0.5
89,Cifar100,PerAvg,87,2.403485974694315,0.14030696265068177,0.8234227932603961,0.0875522366299956,0.04985444584635016,0.5
90,Cifar100,PerAvg,88,2.4006270541710237,0.14050457809103484,0.8235572657087546,0.08904167240342242,0.04975387675905088,0.5
91,Cifar100,PerAvg,89,2.3972478485018,0.14248073249456558,0.8238868105554459,0.09104229187703039,0.049762086812695,0.5
92,Cifar100,PerAvg,90,2.394450244832822,0.1433370660694289,0.8241099088701808,0.0910504988782226,0.04915324290935777,0.5
93,Cifar100,PerAvg,91,2.391137803105622,0.14261247612146763,0.8242365007116516,0.09401754146465977,0.04925352910785272,0.5
94,Cifar100,PerAvg,92,2.387370063338612,0.14327119425597787,0.8244812203327949,0.09008046817890304,0.04919060274070428,0.5
95,Cifar100,PerAvg,93,2.3849734740934236,0.14406165601739016,0.8244075929350089,0.0906125127270801,0.049384141426083626,0.5
96,Cifar100,PerAvg,94,2.3817668108438745,0.14300770700217377,0.8247362974245649,0.09077176175276913,0.04933326130781114,0.5
97,Cifar100,PerAvg,95,2.37892005714442,0.143600553323233,0.8251890393232397,0.09089139961819406,0.048929974684329976,0.5
98,Cifar100,PerAvg,96,2.3765237294106405,0.14452275871154732,0.8251561564677624,0.09074059334909569,0.049334872772312154,0.5
99,Cifar100,PerAvg,97,2.3728024930904676,0.14386404057703708,0.8254177738818744,0.09231425556591331,0.048869511877461136,0.5
100,Cifar100,PerAvg,98,2.370696798330855,0.14465450233844937,0.8256457077288305,0.09071749536833816,0.049306693257071536,0.5
101,Cifar100,PerAvg,99,2.3672282907379874,0.14537909228641063,0.8260772171001751,0.0917284370620688,0.04918527291433753,0.5
102,Cifar100,PerAvg,100,2.365287648787009,0.14439101508464527,0.8256547205788716,0.09105953368323454,0.049689870678057455,0.5
